Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MT435082,2020-05-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29800,GenBank,complete,,,"Puvar,A., Raval,J., Gandhi,M., Trivedi,P., Pandya,M., Kanani,A., Verma,A., Savaliya,N., Kumar,R., Kumar,D., Saiyed,Z., Kinariwala,D., Patel,D., Aring,B., Vaghela,G., Barve,S., Modi,B., Joshi,K., Shrimali,G., Sood,N., Shah,P., Dixit,R.D., Bagatharia,S., Upadhyay,K.J., Pandit,R., Shah,T., Hinsu,A., Sabara,P., Doshi,P.P., Joshi,C., Joshi,M.",,India: Ahmedabad,Homo sapiens,,2020-04-13,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IND/GBRC5/2020, complete genome"
MT435083,2020-05-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29800,GenBank,complete,,,"Raval,J., Gandhi,M., Trivedi,P., Pandya,M., Kanani,A., Verma,A., Savaliya,N., Kumar,R., Kumar,D., Saiyed,Z., Kinariwala,D., Patel,D., Aring,B., Vaghela,G., Barve,S., Modi,B., Joshi,K., Shrimali,G., Sood,N., Shah,P., Dixit,R.D., Bagatharia,S., Upadhyay,K.J., Pandit,R., Shah,T., Hinsu,A., Sabara,P., Puvar,A., Patel,N., Joshi,C., Joshi,M.",,India: Ahmedabad,Homo sapiens,,2020-04-07,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IND/GBRC6/2020, complete genome"
MT435084,2020-05-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29800,GenBank,complete,,,"Gandhi,M., Trivedi,P., Pandya,M., Kanani,A., Verma,A., Savaliya,N., Kumar,R., Kumar,D., Saiyed,Z., Kinariwala,D., Patel,D., Aring,B., Vaghela,G., Barve,S., Modi,B., Joshi,K., Shrimali,G., Sood,N., Shah,P., Dixit,R.D., Bagatharia,S., Upadhyay,K.J., Pandit,R., Shah,T., Hinsu,A., Sabara,P., Puvar,A., Raval,J., Pandita,P., Joshi,C., Joshi,M.",,India: Ahmedabad,Homo sapiens,,2020-04-14,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IND/GBRC7/2020, complete genome"
MT435085,2020-05-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29800,GenBank,complete,,,"Shah,T., Hinsu,A., Sabara,P., Puvar,A., Raval,J., Gandhi,M., Trivedi,P., Pandya,M., Kanani,A., Verma,A., Savaliya,N., Kumar,R., Kumar,D., Saiyed,Z., Kinariwala,D., Patel,D., Aring,B., Vaghela,G., Barve,S., Modi,B., Joshi,K., Shrimali,G., Sood,N., Shah,P., Dixit,R.D., Bagatharia,S., Upadhyay,K.J., Pandit,R., Rajwal,A., Joshi,C., Joshi,M.",,India: Gandhinagar,Homo sapiens,,2020-04-22,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IND/GBRC8/2020, complete genome"
MT435086,2020-05-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29800,GenBank,complete,,,"Pandya,M., Kanani,A., Verma,A., Savaliya,N., Kumar,R., Kumar,D., Saiyed,Z., Kinariwala,D., Patel,D., Aring,B., Vaghela,G., Barve,S., Modi,B., Joshi,K., Shrimali,G., Sood,N., Shah,P., Dixit,R.D., Bagatharia,S., Upadhyay,K.J., Pandit,R., Shah,T., Hinsu,A., Sabara,P., Puvar,A., Raval,J., Gandhi,M., Trivedi,P., Ansari,A., Joshi,C., Joshi,M.",,India: Mansa,Homo sapiens,,2020-04-21,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IND/GBRC9/2020, complete genome"
MT365028,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29891,GenBank,complete,,,"To,K.K.W., Yuen,K.-Y.",,Hong Kong,Homo sapiens,,2020-01-24,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/HKG/HKU-905a/2020, complete genome"
MT365029,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29891,GenBank,complete,,,"To,K.K.W., Yuen,K.-Y.",,Hong Kong,Homo sapiens,,2020-01-30,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/HKG/HKU-911a/2020, complete genome"
MT365030,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29891,GenBank,complete,,,"To,K.K.W., Yuen,K.-Y.",,Hong Kong,Homo sapiens,,2020-01-31,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/HKG/HKU-913a/2020, complete genome"
MT365031,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29891,GenBank,complete,,,"To,K.K.W., Yuen,K.-Y.",,Hong Kong,Homo sapiens,,2020-02-02,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/HKG/HKU-915a/2020, complete genome"
MT365032,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29887,GenBank,complete,,,"To,K.K.W., Yuen,K.-Y.",,Hong Kong,Homo sapiens,"saliva, oronasopharynx",2020-01-30,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/HKG/HKU-904a/2020, complete genome"
MT428551,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29900,GenBank,complete,,,"Shevtsov,A., Akhmetollayev,I., Lutsay,V., Amirgazin,A., Kalendar,R., Ramanculov,Y.",,Kazakhstan,Homo sapiens,,2020-03-20,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KAZ/NCB-1/2020, complete genome"
MT428552,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29903,GenBank,complete,,,"Shevtsov,A., Akhmetollayev,I., Lutsay,V., Amirgazin,A., Kalendar,R., Ramanculov,Y.",,Kazakhstan,Homo sapiens,,2020-03-20,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KAZ/NCB-2/2020, complete genome"
MT428553,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29903,GenBank,complete,,,"Shevtsov,A., Akhmetollayev,I., Lutsay,V., Amirgazin,A., Kalendar,R., Ramanculov,Y.",,Kazakhstan,Homo sapiens,,2020-03-20,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KAZ/NCB-3/2020, complete genome"
MT428554,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29903,GenBank,complete,,,"Shevtsov,A., Akhmetollayev,I., Lutsay,V., Amirgazin,A., Kalendar,R., Ramanculov,Y.",,Kazakhstan,Homo sapiens,,2020-03-20,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/KAZ/NCB-5/2020, complete genome"
MT429168,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,323,GenBank,partial,,,"Borkakoty,B., Bali,N.K., Barua,P., Hazarika,R., Sharma,M.D., Phukon,P.",,"India: Assam, Golaghat",Homo sapiens,,2020-03-30,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IND/Assam-JMC4/2020 ORF8 protein (ORF8) and nucleocapsid phosphoprotein (N) genes, partial cds"
MT429183,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K.",,USA: Wisconsin,Homo sapiens,oronasopharynx,2020-03-26,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-261/2020, complete genome"
MT429184,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K.",,USA: Wisconsin,Homo sapiens,oronasopharynx,2020-04-10,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-262/2020, complete genome"
MT429185,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K.",,USA: Wisconsin,Homo sapiens,oronasopharynx,2020-04-08,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-263/2020, complete genome"
MT429186,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K.",,USA: Wisconsin,Homo sapiens,oronasopharynx,2020-04-12,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-264/2020, complete genome"
MT429187,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K.",,USA: Wisconsin,Homo sapiens,oronasopharynx,2020-04-08,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-265/2020, complete genome"
MT429188,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K.",,USA: Wisconsin,Homo sapiens,oronasopharynx,2020-04-07,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-266/2020, complete genome"
MT429189,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K.",,USA: Wisconsin,Homo sapiens,oronasopharynx,2020-04-08,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-267/2020, complete genome"
MT429190,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K.",,USA: Wisconsin,Homo sapiens,oronasopharynx,2020-04-06,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-268/2020, complete genome"
MT429191,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K.",,USA: Wisconsin,Homo sapiens,oronasopharynx,2020-04-06,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-269/2020, complete genome"
MT432195,2020-05-05T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29880,GenBank,complete,,,"Kamil,J.P., Vanchiere,J.A., Scott,R.S., Abshire,C.F., Siddiqa,A., Lee,B.-J., Alam,M.M., Min,C.-K., Gestal-Cartele,M., Ondari,E., Greer,A., Bienkowska-Haba,M., Zwolinska,K., Bodily,J.M., Yurochko,A.D., Weinberger,P.M., Kevil,C.G., Sapp,M.J., Snyder,D.J., Cooper,V.S.",,"USA: East Feliciana Parish, Louisiana",Homo sapiens,oronasopharynx,2020-04-09,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-EVTL01/2020, complete genome"
MT318827,2020-05-04T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29870,GenBank,complete,,,"Huang,J., Pfefferle,S., Fischer,N.",,,Homo sapiens,,2020-03-19,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/DEU/HH-1/2020, complete genome"
MT422806,2020-05-04T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29903,GenBank,complete,,,"Elbadry,M.A., Subramaniam,K., Waltzek,T.B., Gibson,J.C., Stephenson,C.J., Alam,M.M., Morris,J.G. Jr., Lednicky,J.A.",,USA: FL,Homo sapiens,,2020-03-27,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/UF-4/2020, complete genome"
MT422807,2020-05-04T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29903,GenBank,complete,,,"Elbadry,M.A., Subramaniam,K., Waltzek,T.B., Gibson,J.C., Stephenson,C.J., Alam,M.M., Morris,J.G. Jr., Lednicky,J.A.",,USA: FL,Homo sapiens,,2020-03-27,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/UF-5/2020, complete genome"
MT425183,2020-05-04T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,307,GenBank,partial,,,"Leutenegger,C.M., Lozoya,C.E., Tereski,J.L., Wyler,D., Moroff,S.",,USA,Felis catus,,2020-04-01,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/feline/USA/NYAD1/2020 ORF7a protein (ORF7a) gene, partial cds; ORF7b (ORF7b) gene, complete cds; and ORF8 protein (ORF8) gene, partial cds"
MT425184,2020-05-04T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,307,GenBank,partial,,,"Leutenegger,C.M., Lozoya,C.E., Tereski,J.L., Moroff,S.",,USA,Felis catus,,2020-04-06,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/feline/USA/NYAD2/2020 ORF7a protein (ORF7a) gene, partial cds; ORF7b (ORF7b) gene, complete cds; and ORF8 protein (ORF8) gene, partial cds"
MT215193,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,27871,GenBank,partial,,,"Sit,T.H.S., Brackman,C.J., Sims,L.D., Tsang,D.N.C., Chu,D.K.W., Perera,R.A.P.M., Poon,L.L.M., Peiris,M.",,Hong Kong,Canis lupus familiaris,,2020-02-26,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/canine/HKG/20-02756/2020 ORF1ab polyprotein (ORF1ab) and ORF1a polyprotein (ORF1ab) genes, partial cds; and surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MT215194,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29764,GenBank,complete,,,"Sit,T.H.S., Brackman,C.J., Sims,L.D., Tsang,D.N.C., Chu,D.K.W., Perera,R.A.P.M., Poon,L.L.M., Peiris,M.",,Hong Kong,Homo sapiens,,2020-02-24,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/HKG.85_VM20002868/2020, complete genome"
MT215195,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29764,GenBank,complete,,,"Sit,T.H.S., Brackman,C.J., Sims,L.D., Tsang,D.N.C., Chu,D.K.W., Perera,R.A.P.M., Poon,L.L.M., Peiris,M.",,Hong Kong,Homo sapiens,,2020-02-25,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/HKG/90_VM20002907/2020, complete genome"
MT270814,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29764,GenBank,complete,,,"Sit,T.H.S., Brackman,C.J., Sims,L.D., Tsang,D.N.C., Chu,D.K.W., Perera,R.A.P.M., Poon,L.L.M., Peiris,M.",,Hong Kong,Canis lupus familiaris,,2020-03-18,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/canine/HKG/20-03695/2020, complete genome"
MT270815,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29764,GenBank,complete,,,"Sit,T.H.S., Brackman,C.J., Sims,L.D., Tsang,D.N.C., Chu,D.K.W., Perera,R.A.P.M., Poon,L.L.M., Peiris,M.",,Hong Kong,Homo sapiens,,2020-03-16,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/HKG/case163_VM20009579/2020, complete genome"
MT276600,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29764,GenBank,complete,,,"Sit,T.H.S., Brackman,C.J., Sims,L.D., Tsang,D.N.C., Chu,D.K.W., Perera,R.A.P.M., Poon,L.L.M., Peiris,M.",,Hong Kong,Homo sapiens,,2020-03-08,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/HKG/case113_VM2003179/2020, complete genome"
MT418880,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29899,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0095/2020, complete genome"
MT418881,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29899,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0098/2020, complete genome"
MT418882,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29892,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0099/2020, complete genome"
MT418883,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29868,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0100/2020, complete genome"
MT418884,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29893,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0101/2020, complete genome"
MT418885,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29899,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0104/2020, complete genome"
MT418886,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29838,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0105/2020, complete genome"
MT418887,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29860,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0106/2020, complete genome"
MT418888,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29858,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0108/2020, complete genome"
MT418889,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29897,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0109/2020, complete genome"
MT418890,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29851,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0110/2020, complete genome"
MT418891,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29903,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0111/2020, complete genome"
MT418892,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29854,GenBank,complete,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0112/2020, complete genome"
MT418893,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29868,GenBank,partial,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0114/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MT418894,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29868,GenBank,partial,,,"Fink,L.",,USA: VA,Homo sapiens,,2020-04,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/VA-DCLS-0115/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), ORF6 protein (ORF6), ORF7a protein (ORF7a), ORF7b (ORF7b), ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MT419810,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29758,GenBank,complete,,,"Santiago,G.A., Gonzalez-Morales,G., Flores,B., Charriez,K., Cruz-Lopez,F., Kalinich,C., Fauver,J., Falcon,J.I., Grubaugh,N., Munoz-Jordan,J.L.",,Puerto Rico,Homo sapiens,oronasopharynx,2020-03-23,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV2/human/USA/PR-CDC-S1/2020, complete genome"
MT419811,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29743,GenBank,partial,,,"Santiago,G.A., Gonzalez-Morales,G., Flores,B., Charriez,K., Cruz-Lopez,F., Kalinich,C., Fauver,J., Falcon,J.I., Grubaugh,N., Munoz-Jordan,J.L.",,Puerto Rico,Homo sapiens,oronasopharynx,2020-03-23,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV2/human/USA/PR-CDC-S2/2020 ORF1ab polyprotein (ORF1ab), ORF1a polyprotein (ORF1ab), surface glycoprotein (S), ORF3a protein (ORF3a), envelope protein (E), membrane glycoprotein (M), and ORF6 protein (ORF6) genes, complete cds; ORF7a protein (ORF7a) and ORF7b (ORF7b) genes, partial cds; and ORF8 protein (ORF8), nucleocapsid phosphoprotein (N), and ORF10 protein (ORF10) genes, complete cds"
MT419812,2020-05-01T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29758,GenBank,complete,,,"Santiago,G.A., Gonzalez-Morales,G., Flores,B., Charriez,K., Cruz-Lopez,F., Kalinich,C., Fauver,J., Falcon,J.I., Grubaugh,N., Munoz-Jordan,J.L.",,Puerto Rico,Homo sapiens,oronasopharynx,2020-03-23,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV2/human/USA/PR-CDC-S3/2020, complete genome"
